,artist_name,artist_id,followers,popularity,genres
2611,Great Good Fine Ok,422RLznpwUa5FsQgnTlgUH,101543,56,"['hopebeat', 'indie electropop', 'indie pop', 'indie poptimism', 'metropopolis', 'neo-synthpop', 'nyc pop', 'shimmer pop', 'vapor soul']"
2612,Passenger,0gadJ2b9A4SKsB1RFkBb66,2622340,77,"['folk-pop', 'neo mellow', 'pop', 'pop rock']"
2613,The Ting Tings,2wvUfjKGoXvcnDHq7GgMOa,324452,56,"['alternative dance', 'dance pop', 'dance-punk', 'electropop', 'new rave']"
2614,Atlas Genius,42vg2T0Xg9yPaAgogJzoQH,299290,55,"['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop']"
2615,WALK THE MOON,6DIS6PRrLS3wbnZsf7vYic,1666084,74,"['indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']"
2616,Joss Stone,7bvcQXJHkFiN1ppIN3q4fi,844202,62,"['british soul', 'neo soul', 'pop rock']"
2617,R. City,4TH4BHy0LdBi3dpBW4P2UX,114874,66,"['reggae fusion', 'virgin islands reggae']"
2618,Eric Hutchinson,39x8gyJjTHiBQklFgVJSV4,120982,52,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock']"
2619,The Script,3AQRLZ9PuTAozP28Skbq8V,6152904,79,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']"
2620,The Bravery,2bcrMsFlF632EQ6VZERWFu,182063,55,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave']"
2621,Beck,3vbKDsSS70ZX9D2OcvbZmS,1144528,71,"['alternative rock', 'anti-folk', 'indie rock', 'modern rock', 'permanent wave', 'rock']"
2622,La Roux,3K2zB87GZv1krx031en5VA,532413,65,"['alternative dance', 'dance pop', 'electronica', 'electropop', 'neo-synthpop', 'new rave']"
2623,Nina Young,5kfKDSksVMsl63kpMZ8m2x,265,52,[]
2624,Tobias Bergson,0OaBO8SytZzvzAO3NOWiv3,6686,57,[]
2625,Uppermost,58UpHBCQ1Jj67DJsR7Qyqg,58147,51,"['complextro', 'edm', 'electro house', 'new french touch', 'vapor twitch']"
2626,Shoulder B,1iNBxZmmLi08VHRWnHJ3cy,58,33,[]
2627,Satin Jackets,5Gn7NoCZvbVlGgtZMILRcv,74236,62,"['deep house', 'indie poptimism', 'indie soul', 'nu disco', 'tropical house']"
2628,Eloi El,3fN5sNv6BOuzPD6r95XVNJ,704,53,[]
2629,Blank & Jones,2XTff332rrZaE1rBM47Krp,59649,61,"['big room', 'chill out', 'german techno', 'trance']"
2630,minite,7pKvjpj0hmP1nnj34y9TlY,731,51,[]
2631,Sadion,3z8F7Kdw0p4P0zGaushTMR,257,52,[]
2632,Pureblue,0ytRHtQMhO8Sts30vPTcON,199,49,[]
2633,SRTW,7vHAcPVlEDksRsCfkez2CD,10104,63,"['deep house', 'deep tropical house', 'new french touch', 'pop edm', 'tropical house']"
2634,Einmusik,1LXTXZjheh25pXMEUT9iC1,64244,52,"['deep euro house', 'electronica', 'german techno', 'microhouse', 'minimal techno', 'organic house', 'tech house']"
2635,RaFa Sessions,5KKCzGChBT1GayASNTOGvK,50,40,[]
2636,Rasmus Faber,6cdmYp8fPQYDIU1l1Sqt8X,12371,52,"['deep house', 'japanese jazztronica']"
2637,DGHTR,7bWbTJbtBrYJp1xtRjDLeL,41,44,[]
2638,nowifi,5wxw2CQKTIOSkPFJbTYVzl,812,55,[]
2639,Jako Diaz,0N5xjvZDyBf8kGuYCBJNJz,2310,49,['groove room']
2640,Margret,6tFdm9EEawUx8EUkpWQH4l,268,47,[]
2641,LO,6bdx22A1shpd9U6YAd8Vto,2501,55,[]
2642,Honas,6NqnUmcBfI4tWK56ZC1Nkw,229,43,[]
2643,Mauve,4H6XYH7PhoJXhD45W93wkh,8297,62,['tropical house']
2644,Sasupt,1UZDqEZC20MLeXRrbhtWbq,8,39,[]
2645,Cozy Corner,43Mi1E2W4bDMqtajienKXY,94,42,['chill out']
2646,MVCA,73C7eV9oN6yGgLSu8vIO4R,1736,56,['tropical house']
2647,maybealice,4eBYaVn9ipycqNyknk2nPb,23,48,[]
2648,Dandara,6h2EcimpzT4Ft2t2vfjEt4,4606,41,"['ethnotronica', 'organic electronic', 'organic house']"
2649,Cratouille,71bT9EEHGRQNqKHVwS1kdR,525,53,"['beach house', 'chill beats', 'chill out']"
2650,Nora Van Elken,04m3oUGzjO3EJTQidFzTgM,23625,64,"['deep house', 'deep tropical house', 'new french touch', 'pop edm', 'tropical house']"
2651,Worldtraveller,5bD3IY6lj5iEqasOqqnllb,634,49,['chill out']
2652,Lstn,0OO1zgX3CUfJQwoOEBSKSp,18149,56,"['chill beats', 'chill out', 'tropical house']"
2653,Permaculti,0uHSkfvCjMNDIW6DKaixo4,200,51,['chill out']
2654,Sitting Duck,7nlZWVZ0U8EVad0g71xiZt,761,63,[]
2655,Cheekybeefy,1anJKb6IVtSwR7jAadjF3I,3,36,[]
2656,Misc.Inc,3qRe4C6xUFaW1GXJsRC4oi,7470,53,"['chillhop', 'lo-fi beats']"
2657,Twelwe,0cXv4l0iCzhQrRljsAQyQW,779,53,['chill out']
2658,Faodail,7p53fRMaR9h4Ri162E5LGi,4005,45,['chillstep']
2659,NLSN,7vO5wbzI9RdVYlOGFL2ofk,4349,56,"['pop edm', 'tropical house']"
2660,Nokyo,6TybXZyaM3v3cepnTzgAWM,34,57,[]
2661,Cedric Mercute,09WaGi6h0LCbBFdKsjBMdk,394,51,['chill out']
2662,dj poolboi,3uL9a8QRwQ6J8Sc7NYK7oJ,19000,48,[]
2663,Ben Böhmer,5tDjiBYUsTqzd0RkTZxK7u,108209,65,['progressive house']
2664,Tim Green,68vO4fkFxLbWPxTSHosxsB,11140,49,"['deep disco house', 'minimal tech house', 'organic house', 'tech house']"
2665,Gallway Flex,6DZylFpDS9LLQYsGRUpa9t,154,53,['chill out']
2666,Bonsaye,1GL8uwuoUqjDP9Qs37FoFG,1032,50,[]
2667,Living Room,0sLb0ouettR8lDLnEgCSVK,5939,55,['chill out']
2668,Jody Wisternoff,5gTVJRQmuS88nOhhdHqErL,38114,57,"['bristol electronic', 'progressive house', 'tech house']"
2669,James Grant,45fFrwMq6sPP5P4k1qqFi7,10970,54,['uk dance']
2670,Together Alone,3iPXJMIRyXEqq4QWOQnRnY,292,53,[]
2671,Xinobi,1w7cucUEPR1Yq9g03g6T8m,23143,49,['filter house']
2672,Leo Perna,0nZVFbVPVpCz6leeVjpWf7,169,42,[]
2673,Poolside,5szdY7KaSi7epwyffrbV8c,165717,67,"['alternative dance', 'indie soul', 'new rave', 'nu disco']"
2674,Panama,3W9UldYu0xJcaOAw2SUTDI,98302,63,"['australian indie', 'chillwave', 'indie poptimism', 'shimmer pop', 'vapor soul']"
2675,Bookwood,1Y6jCu1U4NA01IVnNlhX9P,696,41,[]
2676,Sgt.Elias,7EdK2cuIo7xTAacutHs9gv,450,46,[]
2677,Pablo Nouvelle,2OIJq28O1lXrZ2x3NGSk8P,27861,52,['swiss indie']
2678,Enui,0uLnAkNKYtVbCJSviFZnEh,1372,46,[]
2679,Ambyion,1OX2MZhepUtYnq7FCGMVj5,5342,45,"['chillstep', 'substep', 'wave']"
2680,FAKTESS,6epkbYGmkRjKc18xWsEXPM,149,46,['chill out']
2681,Red Hot Viper,4gFtwOVP0ozdW5asXUidtk,325,38,[]
2682,Good Lee,5yOhJjcBmxlZxXI4clQqPM,695,42,[]
2683,COLIN,65Uy8U5VKTrqB70p39OLsH,887,51,[]
2684,Dye O,3AihmaPi9Wr3O7z578f6mH,3368,56,"['chill beats', 'chill out']"
2685,Giants' Nest,31WBcBz5f7Od21JVn20Ajn,2544,59,"['chill beats', 'chill out']"
2686,Adon,7l7IyxqOyGDSU6iF4FzisA,3590,57,"['deep tropical house', 'tropical house']"
2687,Emilia Sonate,0dhKoJy7OXRzGg58QvGeFR,145,49,[]
2688,Alex Lustig,5oLxJrktO7kOEJANS6nkZB,24128,54,"['new french touch', 'vapor soul', 'vapor twitch']"
2689,Alex Dovo,66QbK4MkhdfgDDxJxNCJIH,389,45,[]
2690,Okwen,4snWBwVHKKPJ4Ha9LrcLaY,844,48,[]
2691,Maiwan,7Bv1SZbrpTYQixKfQgCzsI,2849,54,"['chill beats', 'chill out']"
2692,Gabriel Minguez,5JPB9dyLZWIsWZAubEn4YM,310,46,[]
2693,Nahra,4MKfFnhGNxVnw0dgpgCBeQ,256,45,[]
2694,SLCT,1WblOSbQMKczLhoK041oOM,263,47,[]
2695,Manic Twister,2PhILsiPfdlMu8brbtXvh7,116,43,['chill out']
2696,Grennels,0qbTETuJCrGSTL7EKVWIH5,273,43,[]
2697,Smartface,77X9A9UiAgiPubyPr7bWym,2608,55,['lo-fi beats']
2698,Fejká,0VWvUvjaHaW1OeXtcVISu9,7744,48,['ambient house']
2699,Rökkurró,3H5JhEkJ3IKuNT1elqCxQ4,15002,45,"['icelandic folk', 'icelandic indie', 'icelandic pop']"
2700,ELFL,72xDdmrHFi38fW3rdLzvnU,1661,34,[]
2701,Terry Callier,5cHmjJA9Lo0ga8s8QdxEzs,37105,52,['soul']
2702,Patty Griffin,7tNLRmiAN8hpmFrbIHiHsy,105580,54,"['acoustic pop', 'ectofolk', 'folk', 'indie folk', 'lilith', 'neo mellow', 'new americana', 'pop rock', 'singer-songwriter', 'traditional folk', ""women's music""]"
2703,Iris DeMent,3NPZs8XgXtaWslUcnIw6rY,46382,54,"['arkansas country', 'country rock', 'folk', 'folk rock', 'lilith', 'singer-songwriter', 'traditional folk']"
2704,John Prine,0nJUwPwC9Ti4vvuJ0q3MfT,309958,67,"['alternative country', 'country rock', 'folk', 'folk rock', 'indie folk', 'mellow gold', 'new americana', 'roots rock', 'singer-songwriter', 'traditional folk']"
2705,Faces,3v4feUQnU3VEUqFrjmtekL,252606,63,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'glam rock', 'hard rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']"
2706,George Harrison,7FIoB5PHdrMZVC3q2HE5MS,1634509,71,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']"
2707,Iron & Wine,4M5nCE77Qaxayuhp3fVn4V,907504,70,"['acoustic pop', 'indie folk', 'indie pop', 'neo mellow', 'stomp and holler']"
2708,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,17450991,89,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
2709,Nico,0IwlY33zbBXN7zlS9DP2Cj,172373,64,"['alternative rock', 'art pop', 'art rock', 'experimental', 'folk rock', 'melancholia', 'post-punk', 'psychedelic rock']"
2710,Jim Croce,1R6Hx1tJ2VOUyodEpC12xM,717819,67,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
2711,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,5241087,85,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
2712,Van Morrison,44NX2ffIYHr6D4n7RaZF7A,1796027,77,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
2713,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,12998007,84,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']"
2714,Bob Dylan,74ASZWbe4lXaubB36ztrGX,4542128,78,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']"
2715,Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,4217232,80,"['arkansas country', 'outlaw country']"
2716,Yusuf / Cat Stevens,08F3Y3SctIlsOEmKd6dnH8,1137116,74,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
2717,"Crosby, Stills & Nash",2pdvghEHZJtgSXZ7cvNLou,1094883,65,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'traditional folk']"
2718,America,35U9lQaRWSQISxQAB94Meo,978049,71,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'soft rock']"
2719,George Martin,0tcbedGX7n5UHrMhVsGmIU,727,68,[]
2720,Simon & Garfunkel,70cRZdQywnSFp9pnc2WTCE,2965206,77,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']"
2721,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,9606152,82,"['album rock', 'classic rock', 'hard rock', 'rock']"
2722,Paul Simon,2CvCyf1gEVhI0mX6aFXmVI,1425546,74,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
2723,Damien Rice,14r9dR01KeBLFfylVSKCZQ,884635,67,"['acoustic pop', 'irish rock', 'irish singer-songwriter', 'neo mellow', 'pop rock', 'singer-songwriter']"
2724,Eagles,0ECwFtbIWEVNwjlrfc6xoL,5494271,80,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
2725,The Band,4vpDg7Y7fU982Ds30zawDA,685243,69,"['album rock', 'blues rock', 'classic canadian rock', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'heartland rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'swamp rock', 'traditional folk']"
2726,Adam Torres,4wIdxySSxqlIirsqE0JKx8,8687,44,[]
2727,Mary Gauthier,4SK1IgkcWWc5HC1TOBq1VS,26595,44,"['alternative country', 'country rock', 'ectofolk', 'folk', 'folk rock', 'lilith', 'new americana', 'roots rock', 'singer-songwriter', 'traditional folk', ""women's music""]"
2728,Gemma Hayes,1blgL26JbtaUUKUEMR6Hs2,16889,46,['irish singer-songwriter']
2729,Peter Sarstedt,3ExGDjEKejMhyciAgxPe0B,16118,50,['british folk']
2730,The Kinks,1SQRv42e4PjEYfPhS0Tk9E,1651678,72,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock']"
2731,Carole King,319yZVtYM9MBGqmSQnMyY6,858782,69,"['adult standards', 'brill building pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'soul']"
2732,The Monkees,320EPCSEezHt1rtbfwH6Ck,703017,67,"['beatlesque', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']"
2733,Norah Jones,2Kx7MNY7cI1ENniW7vT30N,2313544,76,"['contemporary vocal jazz', 'jazz pop', 'neo mellow', 'vocal jazz']"
2734,Nick Drake,5c3GLXai8YOMid29ZEuR9y,489652,66,"['british folk', 'folk', 'folk rock', 'freak folk', 'indie folk', 'melancholia', 'rock', 'singer-songwriter', 'traditional folk']"
2735,Graham Nash,2E6Roj0oQnJIm2BeXwDica,140178,52,"['country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']"
2736,Marianne Faithfull,7mlge4peaoNgzTsY6M32RB,115909,56,"['british invasion', 'folk', 'folk rock', 'lilith', 'new wave pop']"
2737,Joni Mitchell,5hW4L92KnC6dX9t7tYM4Ve,852291,70,"['canadian singer-songwriter', 'folk', 'folk rock', 'lilith', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'traditional folk']"
2738,Carly Simon,4FtSnMlCVxCswABUmdhwpm,644345,67,"['adult standards', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
2739,Dave Van Ronk,6QmHysWvckkQR74oxmLmtz,36764,46,"['american folk revival', 'appalachian folk', 'blues', 'folk', 'folk rock', 'traditional blues', 'traditional folk']"
2740,The Velvet Underground,1nJvji2KIlWSseXRSlNYsC,1176924,70,"['alternative rock', 'art rock', 'classic rock', 'folk rock', 'melancholia', 'permanent wave', 'protopunk', 'psychedelic rock', 'rock']"
2741,Michael Kiwanuka,0bzfPKdbXL5ezYW2z3UGQj,910517,72,"['british soul', 'funk', 'neo soul', 'psychedelic soul', 'soul']"
2742,Tom Petty,2UZMlIwnkgAEDBsw1Rejkn,1385702,74,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
2743,David Crosby,59zdhVoWxSoHMc74n098Re,177361,49,"['cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']"
2744,Eddie Vedder,0mXTJETA4XUa12MmmXxZJh,1131753,67,"['permanent wave', 'rock']"
2745,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,9197110,84,"['album rock', 'british invasion', 'classic rock', 'rock']"
2746,Elliott Smith,2ApaG60P4r0yhBoDCGD8YG,569225,65,"['alternative rock', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'singer-songwriter']"
2747,James Taylor,0vn7UBvSQECKJm2817Yf1P,1417904,73,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
2748,The Magnetic Fields,6RWjTQqILL7a1tQ0VapyLK,155373,56,"['alternative rock', 'anti-folk', 'art pop', 'art rock', 'chamber pop', 'e6fi', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'metropopolis', 'permanent wave', 'stomp and holler', 'tape club']"
2749,Chris Isaak,7290H8m1Dwt8G7jm1y9CQx,245509,65,['mellow gold']
2750,Bread,70ZTdbPEcEugBNay4MvxfL,839471,68,"['adult standards', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
2751,Richard Thompson,5w75MoT8FfcGOMgjgrj1cz,61490,51,"['british folk', 'country rock', 'folk', 'folk rock', 'lilith', 'roots rock', 'singer-songwriter', 'traditional folk']"
2752,Simon Linsteadt,0vmdDdgcMsM2yWhq7kFXrr,614,31,[]
2753,Billy Bragg,5yXAFDZNUNyO92l5WTImkO,114964,58,"['alternative country', 'alternative rock', 'anti-folk', 'folk', 'folk punk', 'folk rock', 'permanent wave', 'roots rock', 'singer-songwriter', 'traditional folk', 'uk americana']"
2754,Joe Henry,0TeVWuc8Sw05X4Qkl3AA5r,16361,46,"['alternative country', 'folk', 'roots rock']"
2755,La Maison Tellier,41EfC0kQmOWfbW2FBGttze,9671,37,"['french indie pop', 'french rock']"
2756,KALEO,7jdFEYD2LTYjfwxOdlVjmc,1053890,73,"['icelandic indie', 'icelandic rock', 'modern alternative rock', 'modern rock']"
2757,Lenny Kravitz,5gznATMVO85ZcLTkE9ULU7,2050483,73,"['permanent wave', 'pop rock', 'rock']"
2758,Nirvana,6olE6TJLqED3rqDCT0FyPh,11340093,83,"['alternative rock', 'grunge', 'permanent wave', 'rock']"
2759,Soundgarden,5xUf6j4upBrXZPg6AI4MRK,2683098,71,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'rock']"
2760,Staind,5KDIH2gF0VpelTqyQS7udb,1624527,69,"['alternative metal', 'nu metal', 'post-grunge', 'rap rock', 'rock']"
2761,Four Year Strong,0qqxspZOkbN00bu6DaRIrn,194291,57,"['alternative emo', 'anthem emo', 'easycore', 'emo', 'neon pop punk', 'new england emo', 'pop punk', 'screamo', 'worcester ma indie']"
2762,The Faim,6VsU92soWFLtVsSP65rkrN,52325,56,"['australian alternative rock', 'modern alternative rock']"
2763,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,6522236,81,"['alternative metal', 'nu metal', 'rap metal', 'rock']"
2764,The Inspector Cluzo,5yxIIqWx8F0NfkXpyycTxg,14302,37,"['french rock', 'rock alternatif francais']"
2765,Noel Gallagher's High Flying Birds,7sjttK1WcZeyLPn3IsQ62L,656728,62,"['britpop', 'modern rock', 'rock']"
2766,Nada Surf,11zHPjHnZN0ACA50rSnTcy,137835,53,['power pop']
2767,Feeder,0ZZr6Y49NZWRJc0uCwqpMR,163527,56,"['britpop', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'welsh rock']"
2768,The XCERTS,7sKlSlGo7d1D3dhFYKO0Y5,19966,38,"['aberdeen indie', 'british alternative rock', 'modern alternative rock', 'scottish indie', 'scottish rock']"
2769,SAINT PHNX,1Tdg7NIdyWx9icE2GNZzxk,48748,54,"['modern rock', 'rebel blues', 'rock', 'scottish rock']"
2770,DREAMERS,1FgsVeOhRYuSw2ghkIXV0A,99692,61,"['indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']"
2771,Fountains Of Wayne,1pgtr4nhBQjp9oCUBPyYWh,118718,63,"['alternative rock', 'pop punk', 'pop rock', 'power pop']"
2772,Last Train,4S47feOS2ATuhc7Ao5ilfG,19388,44,['rock alternatif francais']
2773,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,6058407,80,"['alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']"
2774,Stereophonics,21UJ7PRWb3Etgsu99f8yo8,1042457,68,"['britpop', 'modern rock', 'pop rock', 'rock', 'welsh rock']"
2775,Editors,6e9wIFWhBPHLE9bXK8gtBI,564351,62,"['alternative dance', 'britpop', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock']"
2776,Silverchair,4iudEcmuPlYNdbP3e1bdn1,797648,63,"['alternative metal', 'alternative rock', 'australian alternative rock', 'australian psych', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'rock']"
2777,Stone Temple Pilots,2UazAtjfzqBF0Nho2awK4z,2207027,71,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']"
2778,Waterparks,3QaxveoTiMetZCMp1sftiu,260867,67,"['indie pop', 'modern alternative rock', 'modern rock', 'neon pop punk', 'pixie', 'pop punk', 'rock', 'social media pop', 'texas pop punk']"
2779,Days Of The New,07jc1IMGtecDZzOL9cP50t,235263,56,"['alternative metal', 'alternative rock', 'grunge', 'nu metal', 'post-grunge', 'rock']"
2780,Twin Atlantic,4A9xtvezlouTD7H0kyUje9,136166,51,"['british alternative rock', 'modern alternative rock', 'modern rock', 'scottish rock']"
2781,Elisa Mosel,2VNM8Yu05cK0W9sy9Ln2wM,1571,55,"['calming instrumental', 'classify', 'piano cover']"
2782,Stephen Thorpe,62R1usQ6dISiLd8Ogw8wKD,135,45,['christmas instrumental']
2783,Margaret James,61mMq7qWCIxypmj1Cmk0wZ,61,42,['calming instrumental']
2784,Love Falk,7xkvpbm8tfh02pFrqHV4aK,346,52,[]
2785,Carla Simmons,5kReV2cF2cX1N5FruIhM9h,226,55,[]
2786,The Bedtime Orchestra,2YNrq9cmdroJa9v8kmKmsr,72,41,[]
2787,Niila Alto,2Dx4S8w95AxrvdhJKQVkmC,112,44,"['calming instrumental', 'classify']"
2788,Benji Noor,2mOREdC2cTAtN4ErgjQcHC,60,41,[]
2789,Fiona Floyd,1Tp7LWhw2Ug8UgAIRN7o2I,475,49,['piano cover']
2790,Henry Peluta,1K2QS2snv1XDRxrCuDS81u,15,25,[]
2791,Thomas Loof,2but4cFAXYDfNPiR8iGVB3,909,53,"['calming instrumental', 'piano cover']"
2792,Olly Chesterman,7cbFx59dQGKkWoNCAW8xFR,48,40,[]
2793,Rita May,7aHv2HgCuDTe3VU99UWkLm,1633,55,"['calming instrumental', 'piano cover']"
2794,David Fischbein,4SnnTtHKeeWxZ8FxzMv435,2019,53,"['calming instrumental', 'focus', 'piano cover']"
2795,Belinda Myers,2mSWNZB816deXedBK3rIG8,125,47,[]
2796,Seth Luke,2Z2anZ5fPhykLkMi7E7lC5,23,45,['calming instrumental']
2797,Contando Ovejas,1Bthkz4oRL6XLosY8YxsJu,61,44,['calming instrumental']
2798,Paolo Velera,6IA4Wsjyp72OYkvWlkwyeH,64,40,['acoustic chill']
2799,Tobias Berntsson,1ATcda1cBf3inR0K5yqlU6,127,45,"['calming instrumental', 'chill guitar']"
2800,Cookies and Juice,76bACRohGinRhW4sCg0q6z,103,40,['calming instrumental']
2801,Ronald Emery,6QZfFu9pzOaYtvkCAJP22j,1081,59,"['calming instrumental', 'piano cover']"
2802,Dean Stance,05p69v44eqHGhc9ehcpoFC,657,53,"['lullaby', 'piano cover']"
2803,Ofelia Marsh,4FHxVyShnZBNHnblLJiLx9,861,49,['piano cover']
2804,Ludovico Sagese,1dygDSkQGQOfq1ZdChpOCs,233,62,['calming instrumental']
2805,Amy Bynes,4KF2aXLvwOGirz0H1vg30S,55,39,[]
2806,Noah Jacob,4Z5swVp8qC7FbtzOkNaChH,103,44,"['calming instrumental', 'classify']"
2807,Bernard Dubicki,60QFQacfasWbiKf5lZgRqZ,1654,54,"['calming instrumental', 'piano cover']"
2808,Calminity,6Vkw54SOR5th9JiZAUyA6A,62,38,[]
2809,Lana Jax,099eQJfZHFRrXejOGPzGY3,63,40,"['calming instrumental', 'classify']"
2810,Jesse Nielsen,28hL1CMeKSmGDu43cUqsWW,234,59,['calming instrumental']
2811,Wayne Mack,62eR2vdahhu9BuJesGEQCI,91,40,['acoustic chill']
2812,Charles Weathersby,3PTjnqoKl6QVBWt7bSrhMz,323,50,['background piano']
2813,Ferah Vargas,7I2QqjVyk5dDrmPSiJgT1h,11,37,[]
2814,Victor Kovacs,5JF3HMNudSKqJDkgCOzULV,81,58,[]
2815,Brandon Mills,0lfAQQLGm6TkTJ4JL9La2z,1643,45,"['calming instrumental', 'christmas instrumental', 'focus', 'piano cover']"
2816,Tim Raymond,4kYHqjNdzbIyg2EsqY0nWe,97,40,"['calming instrumental', 'classify']"
2817,Lilly Michaels,2B5oA1gYMMH9PqHWeJM93k,54,42,[]
2818,Alan Jameson,6Bvte6kob0IxSHFkIK3tZw,117,43,['calming instrumental']
2819,Jack Pelayo,3t11hg9zFYERlfzuO211YG,15,36,[]
2820,Mike Duff,3CCA4rgJaywSdKgYyuBzQy,128,34,['chill guitar']
2821,Lauren Horvitz,0UmunchFlMSAiHE1aPIDwI,25,37,[]
2822,Susan Suarez,7zXgNwttTYAgW38YUb2eon,31,37,['piano cover']
2823,Joy Williams,4TCXgdDPm10ensLNCVnIYa,91147,63,"['acoustic pop', 'christian indie', 'indie folk', 'indiecoustica', 'nashville americana', 'nashville singer-songwriter', 'neo mellow', 'new americana']"
2824,Mingmei Hsueh,2Z1JaXCxqUBOH0Zm2Eyrxq,644,64,"['calming instrumental', 'piano cover']"
2825,Sarah Bowman,2Wz8oWJF4XcdrxJeFkkWJI,155,45,[]
2826,Floritatura,5nLzQ8oEKZ4BK73olozSSc,91,43,[]
2827,Louis Landon,43Ybg5x9TrGovf70jSMzah,4595,48,"['classify', 'neo-classical', 'new age', 'new age piano', 'piano cover']"
2828,Peter Blitz,7xDyVoAplSi3NTi27ZSssX,114,40,['calming instrumental']
2829,Jean Cruiz,4xS5okCP5UkUKVM1uZh9uD,70,42,[]
2830,Max Arnald,2zH7aBT1vVUft1vLpUYMNH,375,39,[]
2831,Karen Elf,5RWEVr9QGQJrCXyVxMJD48,232,53,['calming instrumental']
